Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Province,City,Country,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Shipping Cost,Profit
ZA-2024-103541,2024-12-07,12/08/2024,Standard Class,Bongani Van der Merwe,Home Office,unknown,Welkom,South Africa,Technology,Networking,Networking - Standard 729,3,1034.28,0.26,2281.18,245.7,165.14
ZA-2024-101935,2024-01-18,2024-01-20,Standard Class,Lerato Mahlangu,Home Office,limpopo,Polokwane,South Africa,Technology,Laptops,Laptops - Pro 623,1,4275.21,0.03,4127.54,102.25,830.86
ZA-2022-104678,23/11/2022,2022-11-24,First Class,Riaan Coetzee,Corporate,Gauteng ,Johannesburg,South Africa,Furniture,Office Chairs,Office Chairs - Plus 547,1,1830.75,0.44,1028.51,175.68,-164.57
ZA-2024-100975,2024-08-14,15.08.2024,Standard Class,kagiso coetzee,Home Office,kwazulu-natal,Pietermaritzburg,South Africa,Furniture,Sofas,Sofas - Lite 729,2,8213.8,0.3,11499.32,336.02,-1259.49
ZA-2024-105760,08/13/2024,2024-08-17,Standard Class,Francois Coetzee,Home Office,unknown,East London,South Africa,office supplies,Labels,Labels - Lite 116,2,105.41,0.1,189.73,118.07,52.35
ZA-2024-105051,05.07.2024,2024-07-07,First Class,Rudzani Nkosi,Corporate,Mpumalanga,Mbombela,South Africa,technology,Networking,Networking - Pro 719,1,2226.39,0.05,2115.07,224.81,468.24
ZA-2023-106487,2023-03-12,03/14/2023,First Class,Riaan Nkosi,Consumer,,Durban,South Africa,OFFICE SUPPLIES,  Binders  ,Binders - Basic 646,1,144.63,0.15,122.94,70.59,29.27
ZA-2024-103384,2024-03-14,2024-03-16,Same Day,Francois Coetzee,Consumer,KwaZulu-Natal,Durban,South Africa,Office Supplies,Printer Ink,Printer Ink - Plus 334,4,1029.91,0.3,2883.75,120.31,600.19
ZA-2024-105372,2024-12-19,22.12.2024,Same Day,Wendy Van der Merwe,Home Office,Limpopo,Polokwane,South Africa,Office Supplies,Stationery,Stationery - Pro 128,5,46.94,0.62,90.19,130.33,-3.21
ZA-2022-101125,2022-11-12,2022-11-16,First Class,lerato van der merwe,Consumer,Limpopo,Tzaneen,South Africa,Office Supplies,Stationery,Stationery - Plus 988,1,31.95,0.37,20.03,140.4,1.77
ZA-2023-105997,21.03.2023,2023-03-28,First Class,Carmen Zulu,Consumer,Western Cape,Stellenbosch,South Africa,Technology,Accessories,Accessories - Standard 562,1,598.95,0.05,569.01,129.19,139.64
ZA-2024-103642,2024-05-12,2024-05-13,First Class,Wendy Fourie,Consumer,Eastern Cape,Gqeberha,South Africa,Furniture,Sofas,Sofas - Pro 383,3,9116.16,0.3,R19143.93,463.66,-3050.18
ZA-2023-104755,05/19/2023,2023-05-24,Same Day,Dineo Khumalo,Consumer,KwaZulu-Natal,Richards Bay,South Africa,Furniture,Bookcases,Bookcases - Basic 307,1,2441.41,,2197.27,102.86,116.59
ZA-2024-102976,2024-07-23,2024-07-26,Same Day,Thabo Mokwena,Corporate,Eastern Cape,Mthatha,South Africa,Office Supplies,  Labels  ,Labels - Basic 870,3,33.3,0.3,R69.92,172.72,8.24
ZA-2022-102521,2022-12-12,2022-12-15,Same Day,Rudzani Botha,Home Office,Eastern Cape,East London,South Africa,Office Supplies,Labels,Labels - Pro 343,3,134.28,0.1,361.69,107.61,90.89
ZA-2024-102189,2024-06-18,21-Jun-2024,Standard Class,Bongani Coetzee,Corporate,Northern Cape,Upington,South Africa,Furniture,Desks,Desks - Lite 932,1,5874.32,0.06,5531.41,213.34,449.4
ZA-2022-105066,2022-11-29,2022-12-06,Same Day,Bongani Zulu,Corporate,Mpumalanga,Mbombela,South Africa,office supplies,Labels,Labels - Plus 282,5,93.53,0.27,339.79,35.04,53.6
ZA-2022-104684,07/07/2022,10-Jul-2022,Same Day,Lerato Pretorius,Consumer,Free State,Bloemfontein,South Africa,Office Supplies,Printer Ink,Printer Ink - Lite 499,2,208.84,0.15,355.03,33.75,100.94
ZA-2023-101448,2023-11-22,24.11.2023,First Class,Bongani Mokwena,Home Office,,Cape Town,South Africa,Office Supplies,Printer Ink,Printer Ink - Pro 357,1,1095.56,0.27,801.99,71.59,164.67
ZA-2024-102207,10.12.2024,2024-12-11,Same Day,Lindiwe Fourie,HOME OFFICE,Gauteng,Johannesburg,South Africa,Furniture,Sofas,Sofas - Basic 678,4,5411.87,0.56,"9,573.25",485.79,-2803.16
ZA-2024-101330,2024-08-06,08/08/2024,Second Class,Naledi Zulu,Home Office,MP,Witbank,South Africa,Technology,Smartphones,Smartphones - Plus 339,3,4567.54,0.0,13702.61,289.78,2522.07
ZA-2023-104612,30-Nov-2023,2023-12-04,Second Class,Dineo Botha,Consumer,Mpumalanga,Witbank,South Africa,Technology,Monitors,Monitors - Lite 660,1,6906.94,0.74,1779.85,262.27,-303.82
ZA-2024-106054,23-May-2024,24.05.2024,First Class,sipho coetzee,Consumer,Northern Cape,Kimberley,South Africa,office supplies,Paper,Paper - Lite 484,5,60.74,0.0,303.69,122.36,75.75
ZA-2023-102911,2023-11-09,11-Nov-2023,Standard Class,Annelie Radebe,Home Office,Northern Cape,Kimberley,South Africa,Technology,Smartphones,Smartphones - Plus 879,2,5016.94,0.13,8728.17,-,1056.14
ZA-2022-100407,2022-05-19,2022-05-21,Same Day,Riaan Pretorius,Consumer,Free State,Welkom,South Africa,Technology,  Smartphones  ,Smartphones - Plus 165,2,8444.28,0.0,16888.56,353.2,4335.62
ZA-2022-100477,16-Nov-2022,11/20/2022,First Class,Riaan Steyn,Corporate,KwaZulu-Natal,Pietermaritzburg,South Africa,Furniture,Storage Cabinets,Storage Cabinets - Basic 896,1,5961.35,0.26,4410.94,126.67,-577.83
ZA-2024-101516,2024-03-10,15.03.2024,Standard Class,Nomvula Nkosi,Home Office,Western Cape,Stellenbosch,South Africa,TECHNOLOGY,Monitors,Monitors - Basic 203,1,4857.97,0.05,4615.07,241.24,1025.56
ZA-2022-104651,2022-06-16,2022-06-18,First Class,Tshepo Mokwena,CONSUMER,KwaZulu-Natal,Pietermaritzburg,South Africa,TECHNOLOGY,Networking,Furniture item - reused order id,2,1796.31,0.13,3141.73,92.18,395.41
ZA-2024-104614,11/13/2024,2024-11-16,First Class,Naledi Mokwena,Corporate,MP,Witbank,South Africa,Technology,Networking,Networking - Pro 106,2,1501.43,0.51,"1,467.15",132.84,-84.56
ZA-2024-102773,05/03/2024,2024-05-08,Second Class,thabo du toit,Home Office,free state,Welkom,South Africa,Technology,Smartphones,Smartphones - Lite 985,1,3639.64,0.05,3457.66,147.21,634.87
ZA-2023-100174,15.10.2023,2023-10-18,Same Day,Naledi Zulu,Home Office,Mpumalanga,Mbombela,South Africa,FURNITURE,Desks,Desks - Basic 464,2,1546.95,0.08,2845.77,153.86,157.18
ZA-2024-105270,13-Sep-2024,2024-09-15,First Class,Johan Mahlangu,Consumer,Free State,Welkom,South Africa,Office Supplies,Binders,Binders - Basic 889,1,201.06,0.6,80.42,104.82,-2.34
ZA-2023-104894,07/31/2023,04/08/2023,Second Class,Karabo Maseko,Home Office,Northern Cape,Upington,South Africa,Office Supplies,Printer Ink,Printer Ink - Plus 156,2,482.18,0.0,964.35,196.61,295.89
ZA-2023-101629,03.11.2023,2023-11-04,Same Day,Andile Van der Merwe,Corporate,Eastern Cape,Mthatha,South Africa,Office Supplies,Binders,Binders - Plus 178,1,191.15,0.36,121.78,164.22,13.95
ZA-2024-102075,2024-03-06,,First Class,Lerato Mokwena,Corporate,Eastern Cape,Mthatha,South Africa,Office Supplies,Stationery,Stationery - Lite 342,1,163.51,unknown,155.33,184.34,42.5
ZA-2024-101429,08/06/2024,2024-08-08,Same Day,Lerato Mokwena,Corporate,Eastern Cape,Mthatha,South Africa,Technology,Laptops,Laptops - Basic 229,2,20027.81,0.0,40055.62,554.68,8200.17
ZA-2024-106322,20.08.2024,21.08.2024,Same Day,Francois Steyn,Consumer,Gauteng,Soweto,South Africa,Furniture,Bookcases,Bookcases - Pro 377,10,652.24,0.0,6522.36,244.42,624.74
ZA-2022-101318,2022-04-02,04.04.2022,Same Day,Bongani Van der Merwe,Home Office,Free State,Bloemfontein,South Africa,Office Supplies,Binders,Binders - Basic 546,5,226.51,0.05,1075.93,68.51,323.05
ZA-2023-105898,2023-05-20,2023-05-24,First Class,Sipho Du Toit,Consumer,North West,Rustenburg,South Africa,Office Supplies,Binders,Binders - Pro 955,2,219.15,0.1,394.47,123.38,NaN
ZA-2024-100654,2024-07-23,2024-07-26,Second Class,Pieter Van der Merwe,Consumer,KwaZulu-Natal,Richards Bay,South Africa,Technology,Accessories,Accessories - Pro 294,3,748.73,0.0,2246.19,197.86,577.21
ZA-2023-102141,07/05/2023,,First Class,Carmen Naidoo,Consumer,eastern cape,Gqeberha,South Africa,Office Supplies,Stationery,Stationery - Pro 761,1,166.65,0.0,166.65,73.88,49.38
ZA-2023-104642,01/26/2023,28/01/2023,Same Day,Riaan Radebe,CONSUMER,Mpumalanga,Mbombela,South Africa,Technology,  Accessories  ,Accessories - Plus 798,4,128.05,0.23,393.8,102.24,59.07
ZA-2024-105507,06/11/2024,13-Jun-2024,Second Class,Pieter Van der Merwe,Home Office,KwaZulu-Natal,Durban,South Africa,Technology,Networking,Networking - Lite 903,1,2750.7,0.05,2621.6,94.33,556.82
ZA-2023-100238,2023-11-13,2023-11-14,Second Class,Nomvula Zulu,Home Office,unknown,East London,South Africa,Office Supplies,Stationery,Stationery - Standard 510,3,127.62,0.47,201.94,26.07,7.95
ZA-2024-101739,2024-02-27,03/01/2024,Same Day,Bongani Botha,Consumer,Eastern Cape,Mthatha,South Africa,Office Supplies,Stationery,Stationery - Lite 598,3,111.42,0.3,233.97,158.07,37.21
ZA-2023-106306,2023-05-30,2023-06-01,Same Day,Tshepo Radebe,Consumer,Mpumalanga,Mbombela,South Africa,FURNITURE,  Storage Cabinets  ,Storage Cabinets - Lite 344,6,3743.51,0.3,15722.73,563.23,-2358.04
ZA-2022-102027,2022-02-01,2022-02-06,Second Class,Francois Steyn,Consumer,NaN,Soweto,South Africa,Furniture,Bookcases,Bookcases - Pro 306,3,2992.9,0.15,7631.9,337.53,124.11
ZA-2022-100392,13-Jul-2022,2022-07-20,Second Class,Sibusiso Sithole,Consumer,Mpumalanga,Witbank,South Africa,Office Supplies,Binders,Office Supplies item - reused order id,1,73.65,0.05,69.97,124.91,22.59
ZA-2023-105185,2023-04-21,2023-04-23,Standard Class,Tshepo Sithole,Home Office,KwaZulu-Natal,Richards Bay,South Africa,office supplies,Printer Ink,Printer Ink - Basic 656,3,1117.21,0.2,2681.31,122.56,740.11
ZA-2023-102509,2023-06-30,2023-07-01,First Class,Thabo Khumalo,Consumer,North West,Rustenburg,South Africa,office supplies,Printer Ink,Printer Ink - Plus 127,1,1085.57,0.11,971.28,105.44,328.0
ZA-2023-103495,2023-01-25,2023-01-29,First Class,Bongani Du Toit,Consumer,Western Cape,Cape Town,South Africa,Furniture,Sofas,Sofas - Plus 485,6,7245.77,0.33,28910.72,688.41,-3901.48
ZA-2022-103263,2022-02-01,2022-02-04,Same Day,Andile Van der Merwe,Corporate,Eastern Cape,Mthatha,South Africa,OFFICE SUPPLIES,Paper,Paper - Plus 175,5,83.29,0.1,374.79,77.83,95.82
ZA-2023-105162,2023-10-26,28-Oct-2023,Same Day,Mpho Naidoo,Corporate,kwazulu-natal,Richards Bay,South Africa,office supplies,Paper,Paper - Standard 535,1,95.1,0.13,82.77,129.44,21.08
ZA-2022-106330,04/25/2022,28/04/2022,First Class,Nomvula Fourie,Consumer,Gauteng,Soweto,South Africa,Office Supplies,Paper,Paper - Plus 849,6,141.57,0.15,722.02,52.13,145.66
ZA-2024-103475,19-Sep-2024,23/09/2024,Standard Class,Riaan Dlamini,Corporate,Gauteng,Midrand,South Africa,Office Supplies,Stationery,Stationery - Basic 118,6,104.66,0.05,R596.57,160.13,185.24
ZA-2024-105028,2024-02-26,28-Feb-2024,Standard Class,Karabo Van der Merwe,Consumer,Gauteng,Sandton,South Africa,Technology,Laptops,Laptops - Basic 202,1,12384.09,0.05,11764.88,unknown,2099.2
ZA-2024-100446,13/11/2024,2024-11-18,Second Class,Lerato Dlamini,Corporate,KwaZulu-Natal,Durban,South Africa,Office Supplies,  Stationery  ,Stationery - Pro 748,1,86.91,0.33,58.25,86.04,7.48
ZA-2022-101783,14/04/2022,04/21/2022,Second Class,Dineo Steyn,Consumer,Gauteng ,Johannesburg,South Africa,furniture,Bookcases,Bookcases - Pro 333,1,4884.68,0.0,4884.68,192.01,445.27
ZA-2024-103579,02-Nov-2024,2024-11-03,Standard Class,Riaan Nkosi,Corporate,,Welkom,South Africa,Furniture,  Desks  ,Desks - Plus 648,2,7497.44,,9232.7,263.22,-1032.25
ZA-2024-101780,2024-10-04,11-Oct-2024,Same Day,Mpho Naidoo,Consumer,Gauteng,Soweto,South Africa,Office Supplies,Binders,Binders - Standard 732,6,317.58,0.18,1571.12,55.66,288.07
ZA-2022-102307,09-Dec-2022,12.12.2022,First Class,riaan mokwena,Corporate,Western Cape,Stellenbosch,South Africa,Technology,Monitors,Monitors - Plus 429,2,7327.74,0.35,9558.2,387.09,252.5
ZA-2022-104721,2022-06-29,2022-07-04,Second Class,Wendy Fourie,Consumer,Eastern Cape,Gqeberha,South Africa,Furniture,Sofas,Sofas - Pro 777,4,5434.24,0.05,20584.58,454.95,20.12
ZA-2022-105832,2022-02-01,2022-02-03,Same Day,Bongani Steyn,Consumer,Eastern Cape,East London,South Africa,Technology,Accessories,Accessories - Lite 643,10,98.92,0.6,395.69,153.17,-19.05
ZA-2022-106210,2022-08-24,2022-08-27,First Class,Bongani Steyn,Consumer,Eastern Cape,Mthatha,South Africa,Office Supplies,  Labels  ,Labels - Standard 877,4,145.11,0.15,493.38,58.42,117.21
ZA-2024-102179,03-Apr-2024,2024-04-08,First Class,Nomvula Fourie,Consumer,Gauteng,Sandton,South Africa,Furniture,Office Chairs,Office Chairs - Basic 263,1,1849.91,0.2,1479.93,88.95,-16.94
ZA-2022-104429,2022-12-23,2022-12-24,Standard Class,Precious Zulu,Consumer,Eastern Cape,Gqeberha,South Africa,Office Supplies,Printer Ink,Printer Ink - Lite 720,1,269.16,0.21,213.39,49.41,54.24
ZA-2024-104198,2024-02-19,2024-02-20,Standard Class,Bongani Coetzee,Corporate,Northern Cape,Kimberley,South Africa,Office Supplies,Labels,Labels - Pro 604,1,99.62,0.15,84.68,57.68,21.44
ZA-2022-102503,01/20/2022,2022-01-22,Standard Class,sibusiso zulu,Consumer,Free State,Bloemfontein,South Africa,Technology,Networking,Networking - Pro 869,4,2130.15,0.21,6760.23,286.97,580.52
ZA-2024-104754,2024-08-22,2024-08-29,Standard Class,wendy nkosi,CONSUMER,Western Cape,George,South Africa,technology,Laptops,Laptops - Pro 272,5,5064.24,0.1,22789.09,449.64,3514.27
ZA-2022-100332,2022-12-26,29.12.2022,Same Day,Wendy Nkosi,Consumer,Western Cape,Cape Town,South Africa,Furniture,Storage Cabinets,Storage Cabinets - Basic 230,3,1467.96,0.14,3772.49,88.61,-154.74
ZA-2023-102591,10/03/2023,14.03.2023,Standard Class,Dineo Steyn,Consumer,Gauteng,Pretoria,South Africa,TECHNOLOGY,Monitors,Monitors - Lite 380,5,5061.99,0.3,17716.98,527.5,838.79
ZA-2023-104620,2023-05-25,2023-05-27,Same Day,Francois Steyn,Corporate,Northern Cape,Upington,South Africa,office supplies,Printer Ink,Printer Ink - Lite 869,3,603.87,0.0,1811.62,74.6,686.87
ZA-2024-104770,05-Aug-2024,2024-08-10,First Class,Kagiso Du Toit,Consumer,Gauteng,Pretoria,South Africa,Furniture,Storage Cabinets,Storage Cabinets - Plus 129,1,7829.5,0.0,7829.5,220.03,258.25
ZA-2024-103135,11/28/2024,12/05/2024,Same Day,Wendy Maseko,Corporate,Eastern Cape,Gqeberha,South Africa,Technology,  Accessories  ,Accessories - Basic 122,1,210.67,0.21,166.69,22.37,22.41
ZA-2022-105923,2022-01-17,01/24/2022,Standard Class,tshepo sithole,Home Office,Limpopo,Polokwane,South Africa,Furniture,Storage Cabinets,Storage Cabinets - Standard 420,1,328510.0,0.65,1137.13,142.42,-387.54
ZA-2023-102280,12/14/2023,18-Dec-2023,First Class,Precious Steyn,Home Office,Mpumalanga,Mbombela,South Africa,Office Supplies,Binders,Binders - Standard 294,1,302.03,0.14,R259.34,167.05,53.47
ZA-2022-104441,2022-08-01,03-Aug-2022,Same Day,Naledi Zulu,Consumer,Eastern Cape,Mthatha,South Africa,TECHNOLOGY,Laptops,Laptops - Lite 804,1,6201.78,0.0,6201.78,222.92,1548.43
ZA-2022-104883,2022-04-21,2022-04-22,Second Class,Andile Coetzee,Corporate,Limpopo,Tzaneen,South Africa,Furniture,Desks,Desks - Lite 681,1,824.4,0.3,577.08,30.92,-33.77
ZA-2024-103127,25/05/2024,2024-05-26,Second Class,Karabo Nkosi,Consumer,Mpumalanga,Witbank,South Africa,Office Supplies,Stationery,Stationery - Lite 949,4,246.06,0.05,935.01,69.6,302.65
ZA-2022-100925,2022-12-20,2022-12-22,Same Day,sipho van der merwe,Consumer,Limpopo,Polokwane,South Africa,Technology,Laptops,Laptops - Basic 361,2,706800.0,0.31,9719.3,254.69,467.34
ZA-2023-104410,2023-04-27,28/04/2023,First Class,Sipho Fourie,Consumer,Northern Cape,Kimberley,South Africa,Office Supplies,Printer Ink,Printer Ink - Standard 328,1,711.75,0.2,569.4,61.71,126.4
ZA-2023-105139,2023-08-30,2023-09-01,Standard Class,Andile Botha,Consumer,Limpopo,Polokwane,South Africa,Technology,Accessories,Accessories - Pro 911,1,487.41,0.6,194.96,146.95,-7.84
ZA-2022-102803,2022-08-26,31.08.2022,First Class,Naledi Pretorius,Consumer,Free State,Welkom,South Africa,Technology,Monitors,Monitors - Lite 397,3,5432.82,0.15,R13853.69,386.81,1725.91
ZA-2024-105830,2024-05-09,2024-05-11,Same Day,precious van der merwe,Corporate,Northern Cape,Upington,South Africa,Office Supplies,Printer Ink,Printer Ink - Lite 155,10,328.58,0.2,2628.61,96.51,621.81
ZA-2024-100385,30/03/2024,2024-04-03,Second Class,Rudzani Mokwena,Consumer,Western Cape,George,South Africa,Furniture,Office Chairs,Office Chairs - Standard 430,2,2991.89,0.2,"4,787.02",175.58,-40.62
ZA-2024-101243,2024-11-04,2024-11-05,Standard Class,Lerato Van der Merwe,Consumer,Limpopo,Polokwane,South Africa,Furniture,Storage Cabinets,Storage Cabinets - Basic 670,2,2437.29,0.16,4090.07,173.9,-246.91
ZA-2023-101045,06/07/2023,2023-07-13,First Class,Bongani Steyn,Consumer,Eastern Cape,East London,South Africa,Office Supplies,Binders,Binders - Standard 565,1,125.74,0.0,125.74,149.81,41.4
ZA-2022-100807,2022-07-06,2022-07-08,Standard Class,Annelie Dlamini,Consumer,Gauteng,Johannesburg,South Africa,Office Supplies,Binders,Furniture item - reused order id,1,136.9,0.2,109.52,70.78,24.27
ZA-2022-100354,11/01/2022,03.11.2022,First Class,Lindiwe Dlamini,Corporate,Gauteng,Soweto,South Africa,FURNITURE,Storage Cabinets,Storage Cabinets - Lite 606,8,4281.25,0.35,22343.56,580.73,-3497.22
ZA-2022-101402,25/09/2022,09/27/2022,Second Class,Johan Sithole,Consumer,north west,Rustenburg,South Africa,Furniture,Bookcases,Bookcases - Basic 429,6,1094.62,1.5,5910.96,unknown,243.49
ZA-2023-104810,2023-10-21,2023-10-28,Same Day,Nomvula Mokoena,Corporate,Gauteng,Johannesburg,South Africa,Technology,Networking,Networking - Lite 124,1,3129.17,0.08,2866.17,181.63,488.31
ZA-2024-106155,04/06/2024,2024-04-11,First Class,Precious Radebe,Home Office,Limpopo,Polokwane,South Africa,Office Supplies,Printer Ink,Printer Ink - Lite 511,1,1163.47,0.3,814.43,122.77,127.55
ZA-2024-100011,09/06/2024,10-Sep-2024,Second Class,Precious Zulu,Consumer,Northern Cape,Upington,South Africa,Office Supplies,Printer Ink,Printer Ink - Lite 889,2,1064.22,0.2,R1702.75,168.23,450.09
ZA-2024-100971,01/08/2024,01/10/2024,Same Day,Nomvula Pretorius,Consumer,Mpumalanga,Mbombela,South Africa,Technology,Laptops,Laptops - Plus 485,2,16606.19,0.23,25562.55,614.38,2447.97
ZA-2022-102382,2022-12-30,2023-01-02,Second Class,Zanele Pretorius,Home Office,Western Cape,Paarl,South Africa,Office Supplies,Printer Ink,Printer Ink - Basic 947,1,1662.23,0.36,1064.67,133.66,193.28
ZA-2022-102673,29.11.2022,2022-12-06,Second Class,Dineo Maseko,CONSUMER,NaN,Paarl,South Africa,OFFICE SUPPLIES,Labels,Labels - Lite 298,1,136.11,0.29,97.03,55.19,13.12
ZA-2024-100716,05/28/2024,2024-05-29,Standard Class,Sipho Mokoena,Corporate,North West,Mahikeng,South Africa,Office Supplies,Stationery,Stationery - Basic 654,2,68.02,0.2,108.82,186.91,22.66
ZA-2022-102645,21/03/2022,2022-03-26,Same Day,Riaan Dlamini,Corporate,Gauteng,Sandton,South Africa,Furniture,Office Chairs,Office Chairs - Plus 610,2,3730.27,0.05,R7087.51,227.34,432.72
ZA-2024-103961,2024-11-16,2024-11-17,Same Day,Naledi Zulu,Corporate,Mpumalanga,Witbank,South Africa,Office Supplies,Binders,Binders - Standard 413,2,75.66,0.32,102.75,115.19,11.73
ZA-2024-102228,2024-02-08,2024-02-11,Standard Class,Riaan Dlamini,Consumer,North West,Rustenburg,South Africa,Technology,  Monitors  ,Monitors - Standard 416,5,5338.37,0.1,24022.68,432.51,3484.4
ZA-2022-105810,2022-06-23,2022-06-25,First Class,Riaan Radebe,Consumer,Mpumalanga,Witbank,South Africa,Technology,Monitors,Monitors - Plus 591,2,7048.18,0.06,R13256.93,N/A,2722.61
ZA-2024-102245,2024-12-30,2025-01-01,Same Day,bongani mokwena,Consumer,Mpumalanga,Mbombela,South Africa,Technology,Accessories,Accessories - Lite 867,8,8883.0,0.21,562.88,32.04,90.29
ZA-2024-103392,18.06.2024,2024-06-19,Same Day,Zanele Khumalo,Home Office,Free State,Bloemfontein,South Africa,Furniture,Storage Cabinets,Storage Cabinets - Basic 144,4,2649.65,0.36,6829.39,287.88,-1117.65
ZA-2022-105258,2022-02-14,2022-02-21,Same Day,Bongani Mokwena,Home Office,Western Cape,Paarl,South Africa,Office Supplies,Labels,Labels - Pro 647,1,80.31,0.0,80.31,87.63,26.45
ZA-2023-105758,02.01.2023,2023-01-04,Standard Class,Francois Nkosi,Home Office,Mpumalanga,Witbank,South Africa,Furniture,Bookcases,Bookcases - Pro 244,1,3637.61,,1887.35,109.15,-338.89
ZA-2023-104528,2023-07-22,24/07/2023,First Class,Wendy Mokoena,Corporate,Western Cape,Stellenbosch,South Africa,Office Supplies,Paper,Paper - Plus 273,4,25.9,unknown,103.6,187.81,25.46
ZA-2023-100459,12.12.2023,12/13/2023,First Class,Dineo Fourie,CORPORATE,North West,Mahikeng,South Africa,Technology,Networking,Networking - Plus 195,2,810.76,0.2,1296.8,94.33,148.12
ZA-2024-103339,04/13/2024,2024-04-15,Standard Class,Carmen Naidoo,Home Office,Free State,Bloemfontein,South Africa,Office Supplies,Binders,Binders - Pro 700,2,103.71,0.0,207.42,129.58,50.42
ZA-2024-102359,2024-06-05,2024-06-06,Standard Class,Karabo Naidoo,Corporate,EC,East London,South Africa,Technology,  Accessories  ,Accessories - Lite 500,3,582.77,0.25,1313.13,128.51,196.23
ZA-2022-102322,2022-12-12,2022-12-17,Standard Class,dineo zulu,Consumer,Northern Cape,Kimberley,South Africa,TECHNOLOGY,Laptops,Laptops - Lite 227,4,13764.95,0.42,32088.97,930.41,-248.22
ZA-2022-100109,2022-08-06,2022-08-09,Second Class,Karabo Fourie,Home Office,Mpumalanga,Mbombela,South Africa,Office Supplies,Stationery,Stationery - Lite 793,2,191.25,0.15,325.13,46.0,71.66
